GDAY_DS,T_ID,VS_T_ID,TB_SC,P_ID,START_CK,RELIEF_CK,INN2,BF,PA,AB,HIT,HR,KK,BB,R,ER,ERA
200812,SS,OB,B,99445,0,1,3.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200812,NC,LT,T,75867,0,1,3.0,27.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
200812,SS,OB,B,68419,1,0,15.0,96.0,31.0,30.0,17.0,2.0,0.0,1.0,11.0,11.0,19.8
200812,NC,LT,T,No_Code,0,1,3.0,16.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200812,OB,SS,T,62951,0,1,3.0,19.0,5.0,5.0,3.0,0.0,1.0,0.0,2.0,2.0,18.0
200812,SS,OB,B,65496,0,1,6.0,35.0,10.0,8.0,3.0,0.0,2.0,1.0,2.0,2.0,9.0
200812,OB,SS,T,68200,0,1,3.0,19.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200812,KT,SK,B,68043,0,1,8.0,59.0,14.0,10.0,2.0,0.0,3.0,4.0,2.0,2.0,6.75
200812,KT,SK,B,76757,0,1,3.0,9.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200812,KT,SK,B,65057,0,1,3.0,13.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200812,NC,LT,T,69962,0,1,3.0,20.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200812,KT,SK,B,67045,0,1,4.0,40.0,10.0,7.0,4.0,0.0,1.0,3.0,4.0,4.0,27.0
200812,SK,KT,T,60841,1,0,15.0,98.0,18.0,16.0,2.0,0.0,2.0,2.0,2.0,1.0,1.8
200812,SK,KT,T,79847,0,1,3.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200812,SK,KT,T,64893,0,1,3.0,16.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200812,SK,KT,T,76350,0,1,3.0,15.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200812,SK,KT,T,63894,0,1,3.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200812,KT,SK,B,69032,1,0,9.0,56.0,14.0,12.0,3.0,1.0,1.0,2.0,5.0,5.0,15.0
200812,NC,LT,T,69940,1,0,15.0,85.0,26.0,20.0,9.0,1.0,0.0,4.0,8.0,8.0,14.4
200812,SS,OB,B,61457,0,1,3.0,27.0,6.0,4.0,3.0,0.0,0.0,1.0,2.0,2.0,18.0
200812,LT,NC,B,76225,0,1,3.0,31.0,6.0,5.0,2.0,0.0,1.0,1.0,2.0,2.0,18.0
200812,LT,NC,B,62528,0,1,3.0,9.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200812,WO,HH,B,62363,1,0,18.0,105.0,24.0,20.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0
200812,WO,HH,B,61268,0,1,3.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200812,WO,HH,B,64051,0,1,3.0,15.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200812,WO,HH,B,63342,0,1,6.0,32.0,7.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
200812,HH,WO,T,65764,1,0,15.0,93.0,22.0,17.0,5.0,0.0,0.0,5.0,1.0,1.0,1.8
200812,HH,WO,T,61156,0,1,2.0,13.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,13.5
200812,HH,WO,T,50705,0,1,3.0,16.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200812,HH,WO,T,74857,0,1,3.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200812,HH,WO,T,63765,0,1,1.0,7.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,27.0
200812,HH,WO,T,67737,0,1,4.0,16.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200812,LG,HT,B,76650,0,1,2.0,19.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
200812,LT,NC,B,63512,0,1,3.0,9.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200812,LG,HT,B,61101,1,0,15.0,96.0,19.0,15.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0
200812,HT,LG,T,69646,0,1,4.0,18.0,6.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,6.75
200812,HT,LG,T,63628,0,1,2.0,29.0,7.0,6.0,4.0,0.0,0.0,1.0,2.0,2.0,27.0
200812,HT,LG,T,50636,1,0,18.0,93.0,24.0,23.0,6.0,0.0,8.0,1.0,5.0,5.0,7.5
200812,LT,NC,B,50558,1,0,18.0,108.0,28.0,23.0,6.0,0.0,5.0,4.0,2.0,2.0,3.0
200812,LG,HT,B,69134,0,1,3.0,18.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
200812,LG,HT,B,73801,0,1,3.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200812,LG,HT,B,69159,0,1,4.0,21.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200813,OB,SS,T,77263,0,1,3.0,11.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200813,SS,OB,B,68403,0,1,3.0,14.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200813,SS,OB,B,73117,0,1,3.0,16.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200813,SS,OB,B,67421,0,1,2.0,12.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
200813,SS,OB,B,75421,0,1,4.0,33.0,7.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
200813,OB,SS,T,66291,1,0,15.0,99.0,27.0,23.0,8.0,2.0,1.0,4.0,3.0,3.0,5.4
200813,OB,SS,T,76329,0,1,3.0,10.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200813,OB,SS,T,67266,0,1,3.0,28.0,4.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
200813,SS,OB,B,69439,1,0,15.0,89.0,21.0,17.0,3.0,1.0,7.0,3.0,2.0,2.0,3.6
200813,KT,SK,B,65516,1,0,15.0,93.0,27.0,25.0,11.0,1.0,4.0,2.0,8.0,8.0,14.4
200813,SK,KT,T,76350,0,1,3.0,22.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
200813,KT,SK,B,75342,0,1,5.0,15.0,7.0,6.0,2.0,0.0,1.0,0.0,1.0,1.0,5.4
200813,KT,SK,B,64047,0,1,3.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200813,KT,SK,B,65062,0,1,3.0,10.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200813,SK,KT,T,64861,1,0,13.0,99.0,26.0,17.0,5.0,0.0,7.0,8.0,4.0,4.0,8.31
200813,SK,KT,T,64893,0,1,5.0,18.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200813,SK,KT,T,60768,0,1,0.0,10.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
200813,SK,KT,T,61895,0,1,3.0,13.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200813,SK,KT,T,79847,0,1,3.0,21.0,5.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
200813,SK,KT,T,75138,0,1,0.0,12.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0
200813,NC,LT,T,No_Code,0,1,3.0,18.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200813,KT,SK,B,65060,0,1,1.0,26.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
200813,NC,LT,T,62655,0,1,3.0,10.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200813,HH,WO,T,68701,0,1,3.0,20.0,6.0,5.0,3.0,0.0,0.0,0.0,2.0,2.0,18.0
200813,LT,NC,B,50556,0,1,3.0,9.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200813,NC,LT,T,68902,1,0,21.0,92.0,27.0,27.0,6.0,0.0,5.0,0.0,2.0,2.0,2.57
200813,WO,HH,B,67313,1,0,18.0,98.0,26.0,21.0,6.0,0.0,7.0,4.0,1.0,1.0,1.5
200813,WO,HH,B,76430,0,1,2.0,30.0,5.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,27.0
200813,WO,HH,B,67391,0,1,1.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200813,WO,HH,B,74359,0,1,3.0,11.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200813,WO,HH,B,68341,0,1,3.0,8.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200813,HH,WO,T,63464,0,1,3.0,17.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
200813,HH,WO,T,73738,0,1,3.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200813,LG,HT,B,69103,1,0,21.0,94.0,26.0,25.0,4.0,1.0,5.0,1.0,2.0,1.0,1.29
200813,LG,HT,B,69159,0,1,2.0,10.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200813,HH,WO,T,68703,1,0,15.0,80.0,22.0,19.0,6.0,1.0,2.0,2.0,4.0,4.0,7.2
200813,HT,LG,T,65616,1,0,18.0,94.0,26.0,22.0,7.0,1.0,5.0,3.0,3.0,3.0,4.5
200813,HT,LG,T,78247,0,1,2.0,19.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
200813,HT,LG,T,65665,0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200813,HT,LG,T,99996,0,1,3.0,13.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0
200813,LT,NC,B,50524,1,0,3.0,34.0,11.0,10.0,7.0,1.0,1.0,1.0,6.0,6.0,54.0
200813,LT,NC,B,79293,0,1,6.0,42.0,7.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200813,LT,NC,B,76355,0,1,6.0,51.0,11.0,8.0,2.0,0.0,2.0,3.0,1.0,1.0,4.5
200813,LT,NC,B,64565,0,1,6.0,22.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200813,LG,HT,B,67119,0,1,4.0,20.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
200813,LT,NC,B,66557,0,1,3.0,20.0,5.0,5.0,3.0,0.0,1.0,0.0,2.0,2.0,18.0
200814,HH,SS,B,61156,0,1,1.0,21.0,5.0,5.0,4.0,0.0,0.0,0.0,4.0,4.0,108.0
200814,HH,SS,B,77318,1,0,12.0,93.0,21.0,19.0,7.0,0.0,4.0,2.0,5.0,5.0,11.25
200814,SK,HT,T,64893,0,1,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
200814,SK,HT,T,79847,0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
200814,HT,SK,B,50662,0,1,3.0,17.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
200814,SK,HT,T,63894,0,1,3.0,25.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
200814,SK,HT,T,62869,1,0,18.0,99.0,26.0,22.0,5.0,0.0,2.0,4.0,3.0,3.0,4.5
200814,HH,SS,B,67737,0,1,2.0,15.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200814,HT,SK,B,65665,0,1,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200814,SK,HT,T,61895,0,1,4.0,24.0,6.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,13.5
200814,HH,SS,B,68701,0,1,12.0,57.0,15.0,14.0,3.0,1.0,2.0,1.0,1.0,1.0,2.25
200814,WO,LT,T,67365,0,1,3.0,15.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200814,SS,HH,T,60146,0,1,3.0,18.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200814,SS,HH,T,65496,0,1,3.0,15.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200814,LT,WO,B,64021,1,0,16.0,85.0,21.0,20.0,3.0,0.0,4.0,1.0,1.0,0.0,0.0
200814,LT,WO,B,79293,0,1,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200814,LT,WO,B,63512,0,1,4.0,27.0,6.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
200814,LT,WO,B,62528,0,1,3.0,14.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200814,WO,LT,T,61268,1,0,6.0,41.0,12.0,11.0,5.0,0.0,3.0,1.0,3.0,3.0,13.5
200814,WO,LT,T,67391,0,1,6.0,26.0,8.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
200814,WO,LT,T,67828,0,1,3.0,25.0,7.0,4.0,2.0,0.0,2.0,2.0,2.0,2.0,18.0
200814,WO,LT,T,69360,0,1,6.0,15.0,8.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
200814,HT,SK,B,69646,0,1,11.0,56.0,15.0,12.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0
200814,SS,HH,T,50404,1,0,21.0,111.0,27.0,24.0,4.0,0.0,4.0,3.0,1.0,1.0,1.29
200814,HT,SK,B,50640,1,0,12.0,89.0,24.0,18.0,9.0,0.0,3.0,4.0,6.0,6.0,13.5
200814,LT,WO,B,63543,0,1,3.0,11.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200814,LG,NC,T,69134,0,1,5.0,31.0,7.0,6.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
200814,OB,KT,B,69045,1,0,18.0,99.0,26.0,26.0,8.0,0.0,4.0,0.0,3.0,3.0,4.5
200814,OB,KT,B,77263,0,1,3.0,15.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200814,OB,KT,B,68200,0,1,2.0,12.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200814,OB,KT,B,62242,0,1,3.0,14.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200814,OB,KT,B,61643,0,1,6.0,29.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200814,LG,NC,T,79140,0,1,3.0,13.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200814,OB,KT,B,67266,0,1,3.0,15.0,5.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,9.0
200814,KT,OB,T,50040,1,0,18.0,104.0,26.0,23.0,5.0,2.0,5.0,3.0,2.0,2.0,3.0
200814,KT,OB,T,64047,0,1,3.0,11.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200814,KT,OB,T,65060,0,1,2.0,14.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200814,KT,OB,T,65062,0,1,4.0,37.0,9.0,7.0,3.0,0.0,1.0,2.0,1.0,1.0,6.75
200814,OB,KT,B,65241,0,1,1.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200814,KT,OB,T,75340,0,1,3.0,15.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200814,KT,OB,T,76757,0,1,3.0,19.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200814,LG,NC,T,76650,0,1,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200814,LG,NC,T,50157,1,0,13.0,82.0,23.0,20.0,6.0,0.0,5.0,3.0,4.0,4.0,8.31
200814,NC,LG,B,75867,0,1,3.0,32.0,7.0,6.0,3.0,1.0,0.0,1.0,2.0,2.0,18.0
200814,NC,LG,B,64995,0,1,2.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200814,LG,NC,T,73801,0,1,5.0,23.0,6.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
200814,NC,LG,B,62655,0,1,5.0,25.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200814,NC,LG,B,63959,0,1,1.0,13.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200814,NC,LG,B,50912,1,0,15.0,100.0,26.0,24.0,9.0,1.0,5.0,2.0,4.0,4.0,7.2
200814,KT,OB,T,75342,0,1,3.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200814,NC,LG,B,99994,0,1,1.0,24.0,5.0,4.0,3.0,2.0,0.0,1.0,4.0,4.0,108.0
200815,SK,HT,T,64768,0,1,7.0,49.0,15.0,14.0,7.0,0.0,0.0,1.0,4.0,4.0,15.43
200815,SS,HH,T,74454,1,0,15.0,84.0,19.0,16.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
200815,SK,HT,T,60768,0,1,5.0,21.0,7.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
200815,SK,HT,T,65411,0,1,3.0,8.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200815,HH,SS,B,69748,1,0,18.0,94.0,22.0,18.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0
200815,HH,SS,B,50705,0,1,3.0,14.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200815,HH,SS,B,63765,0,1,3.0,21.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200815,HH,SS,B,74857,0,1,3.0,24.0,5.0,5.0,2.0,1.0,2.0,0.0,2.0,2.0,18.0
200815,SS,HH,T,60146,0,1,3.0,10.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200815,LT,WO,B,76225,0,1,3.0,17.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200815,SS,HH,T,68403,0,1,3.0,24.0,5.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
200815,SS,HH,T,75421,0,1,3.0,18.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200815,LT,WO,B,73211,1,0,18.0,88.0,26.0,25.0,7.0,0.0,2.0,1.0,3.0,3.0,4.5
200815,LT,WO,B,66557,0,1,3.0,9.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200815,LT,WO,B,50556,0,1,3.0,14.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200815,WO,LT,T,67603,1,0,23.0,100.0,29.0,28.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0
200815,WO,LT,T,64051,0,1,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200815,WO,LT,T,63342,0,1,3.0,16.0,6.0,6.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
200815,SK,HT,T,66859,1,0,9.0,64.0,18.0,17.0,8.0,1.0,3.0,1.0,6.0,6.0,18.0
200815,SS,HH,T,73117,0,1,3.0,19.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
200815,HT,SK,B,63628,0,1,9.0,28.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200815,HT,SK,B,69620,1,0,12.0,90.0,21.0,18.0,7.0,0.0,0.0,3.0,3.0,3.0,6.75
200815,OB,KT,B,65241,0,1,7.0,34.0,9.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
200815,HT,SK,B,99996,0,1,6.0,19.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200815,OB,KT,B,64805,1,0,15.0,97.0,22.0,19.0,4.0,0.0,7.0,3.0,1.0,0.0,0.0
200815,OB,KT,B,62242,0,1,1.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0
200815,OB,KT,B,68200,0,1,2.0,15.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,13.5
200815,OB,KT,B,76329,0,1,2.0,16.0,5.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,27.0
200815,KT,OB,T,65048,1,0,18.0,92.0,27.0,26.0,10.0,0.0,2.0,1.0,3.0,3.0,4.5
200815,KT,OB,T,76757,0,1,3.0,15.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200815,KT,OB,T,64047,0,1,3.0,14.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0
200815,NC,LG,B,60263,1,0,7.0,72.0,18.0,15.0,10.0,1.0,2.0,2.0,10.0,10.0,38.57
200815,KT,OB,T,75342,0,1,2.0,24.0,5.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0
200815,NC,LG,B,No_Code,0,1,4.0,28.0,8.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,13.5
200815,NC,LG,B,76118,0,1,2.0,9.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200815,LG,NC,T,68135,1,0,15.0,88.0,22.0,18.0,6.0,2.0,7.0,3.0,4.0,4.0,7.2
200815,LG,NC,T,73801,0,1,4.0,21.0,5.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
200815,LG,NC,T,76650,0,1,1.0,8.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200815,LG,NC,T,69159,0,1,2.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200815,LG,NC,T,62146,0,1,2.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200815,LG,NC,T,79825,0,1,3.0,18.0,5.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
200815,NC,LG,B,69962,0,1,14.0,68.0,16.0,16.0,2.0,1.0,6.0,0.0,1.0,1.0,1.93
200816,HT,SK,B,77637,1,0,17.0,102.0,23.0,21.0,4.0,0.0,8.0,2.0,3.0,3.0,4.76
200816,LG,NC,T,67119,0,1,4.0,22.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200816,OB,KT,B,50298,0,1,3.0,15.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200816,HT,SK,B,78247,0,1,2.0,29.0,5.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,27.0
200816,SK,HT,T,65411,0,1,6.0,39.0,9.0,9.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
200816,HT,SK,B,65665,0,1,2.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200816,HT,SK,B,66609,0,1,3.0,24.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
200816,SK,HT,T,50835,1,0,12.0,99.0,25.0,23.0,11.0,1.0,6.0,2.0,8.0,8.0,18.0
200816,LG,NC,T,69134,0,1,3.0,15.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200816,HT,SK,B,50662,0,1,3.0,18.0,6.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
200816,LG,NC,T,62146,0,1,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200816,KT,OB,T,75340,0,1,4.0,16.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200816,NC,LG,B,64995,0,1,3.0,13.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200816,NC,LG,B,99994,0,1,2.0,17.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200816,NC,LG,B,63959,0,1,1.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200816,NC,LG,B,62655,0,1,3.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200816,NC,LG,B,99993,0,1,4.0,21.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
200816,NC,LG,B,66920,1,0,14.0,94.0,25.0,21.0,6.0,2.0,2.0,4.0,6.0,3.0,5.79
200816,KT,OB,T,65062,0,1,3.0,11.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200816,KT,OB,T,65060,0,1,5.0,13.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200816,KT,OB,T,50030,1,0,15.0,100.0,22.0,15.0,2.0,0.0,4.0,7.0,1.0,1.0,1.8
200816,LG,NC,T,50126,1,0,20.0,108.0,29.0,26.0,8.0,0.0,2.0,3.0,5.0,5.0,6.75
200816,SK,HT,T,60768,0,1,3.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200816,LT,WO,B,76355,0,1,3.0,17.0,6.0,4.0,2.0,0.0,1.0,1.0,2.0,2.0,18.0
200816,HH,SS,B,69744,1,0,18.0,87.0,22.0,21.0,3.0,2.0,5.0,1.0,2.0,2.0,3.0
200816,SK,HT,T,63894,0,1,3.0,19.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
200816,OB,KT,B,79229,1,0,17.0,98.0,28.0,23.0,9.0,0.0,1.0,2.0,4.0,2.0,3.18
200816,OB,KT,B,77263,0,1,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200816,OB,KT,B,76329,0,1,2.0,16.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200816,OB,KT,B,67266,0,1,1.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200816,OB,KT,B,68200,0,1,3.0,21.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
200816,WO,LT,T,64051,0,1,3.0,14.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200816,WO,LT,T,68341,0,1,3.0,12.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200816,WO,LT,T,74359,0,1,3.0,9.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200816,WO,LT,T,76430,0,1,5.0,9.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200816,WO,LT,T,63342,0,1,3.0,16.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200816,LT,WO,B,50556,0,1,3.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200816,LT,WO,B,66557,0,1,4.0,17.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200816,LT,WO,B,63512,0,1,2.0,19.0,5.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,13.5
200816,LT,WO,B,79293,0,1,2.0,9.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200816,HH,SS,B,50705,0,1,3.0,18.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200816,LT,WO,B,69539,1,0,13.0,83.0,21.0,19.0,6.0,1.0,1.0,2.0,3.0,3.0,6.23
200816,SS,HH,T,67421,0,1,3.0,9.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
